TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT04761442	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	222548163	222548173	+
TFLinkLT04761443	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr19	34134459	34134469	-
TFLinkLT04761444	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr19	34134524	34134534	+
TFLinkLT04761445	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr2	219552722	219552732	-
TFLinkLT04761446	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr5	148826447	148826457	+
TFLinkLT04761447	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr14	96391983	96391993	+
TFLinkLT04761448	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr14	96392023	96392033	+
TFLinkLT04761449	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr14	96392053	96392063	+
TFLinkLT04761450	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr9	128160055	128160065	+
TFLinkLT04761451	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr19	36215261	36215271	-
TFLinkLT04761452	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr5	111224315	111224325	+
TFLinkLT04761453	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr11	72223336	72223346	-
TFLinkLT04761454	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr20	44885481	44885491	+
TFLinkLT04761455	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr12	50167598	50167608	+
TFLinkLT04761456	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr9	32384563	32384573	+
TFLinkLT04761457	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr9	32384583	32384593	+
TFLinkLT04761458	Q9UIH9	KLF15	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr9	19408838	19408848	+
