TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT01564019	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrX	9266830	9266844	+
TFLinkLT01564020	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrX	9266830	9266844	+
TFLinkLT01564021	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	4375079	4375093	-
TFLinkLT01564022	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	4757182	4757196	+
TFLinkLT01564023	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	4757182	4757196	+
TFLinkLT01564024	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	4757182	4757196	+
TFLinkLT01564025	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	2321941	2321955	-
TFLinkLT01564026	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	13725917	13725931	-
TFLinkLT01564027	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	13725917	13725931	-
TFLinkLT01564028	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	13725917	13725931	-
TFLinkLT01564029	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	3608405	3608419	+
TFLinkLT01564030	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	11928968	11928982	+
TFLinkLT01564031	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	11928968	11928982	+
TFLinkLT01564032	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrV	16033727	16033741	+
TFLinkLT01564033	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	15013984	15013998	-
TFLinkLT01564034	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	7860257	7860271	-
TFLinkLT01564035	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	12800052	12800066	+
TFLinkLT01564036	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	9697850	9697864	-
TFLinkLT01564037	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	2297617	2297631	+
TFLinkLT01564038	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrV	9384517	9384531	+
TFLinkLT01564039	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrV	9384517	9384531	+
TFLinkLT01564040	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	8497168	8497182	-
TFLinkLT01564041	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	9300595	9300609	+
TFLinkLT01564042	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	1347309	1347323	-
TFLinkLT01564043	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	1347309	1347323	-
TFLinkLT01564044	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	2876966	2876980	+
TFLinkLT01564045	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	2876966	2876980	+
TFLinkLT01564046	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	2876966	2876980	+
TFLinkLT01564047	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	122555	122569	-
TFLinkLT01564048	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	122555	122569	-
TFLinkLT01564049	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrX	17054291	17054305	+
TFLinkLT01564050	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIV	2217410	2217424	+
TFLinkLT01564051	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	3348280	3348294	-
TFLinkLT01564052	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	5763084	5763098	+
TFLinkLT01564053	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	5763084	5763098	+
TFLinkLT01564054	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	6513912	6513926	+
TFLinkLT01564055	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	6513932	6513946	-
TFLinkLT01564056	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	4984792	4984806	+
TFLinkLT01564057	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	4984792	4984806	+
TFLinkLT01564058	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIV	9741209	9741223	+
TFLinkLT01564059	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIV	9741209	9741223	+
TFLinkLT01564060	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	6513912	6513926	+
TFLinkLT01564061	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	6513912	6513926	+
TFLinkLT01564062	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	7755527	7755541	-
TFLinkLT01564063	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	6137427	6137441	+
TFLinkLT01564064	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrX	544953	544967	-
TFLinkLT01564065	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIII	7755527	7755541	-
TFLinkLT01564066	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrI	1842003	1842017	+
TFLinkLT01564067	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrV	15059717	15059731	-
TFLinkLT01564068	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIV	17461463	17461477	-
TFLinkLT01564069	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIV	17461463	17461477	-
TFLinkLT01564070	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrIV	17461463	17461477	-
TFLinkLT01564071	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	1848372	1848386	-
TFLinkLT01564072	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	1848372	1848386	-
TFLinkLT01564073	G5EF11	efl-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	11463372	jaspar	No	ce	chrII	1848372	1848386	-
