TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT08952271	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1014532	1014552	+
TFLinkLT08952272	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1407263	1407283	-
TFLinkLT08952273	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3900543	3900563	-
TFLinkLT08952274	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3900566	3900586	-
TFLinkLT08952275	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3900608	3900628	-
TFLinkLT08952276	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6199543	6199563	-
TFLinkLT08952277	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6360259	6360279	+
TFLinkLT08952278	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6604133	6604153	-
TFLinkLT08952279	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7208165	7208185	-
TFLinkLT08952280	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	8441540	8441560	-
TFLinkLT08952281	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	9593578	9593598	-
TFLinkLT08952282	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	9719278	9719298	+
TFLinkLT08952283	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	10211482	10211502	-
TFLinkLT08952284	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	10211882	10211902	+
TFLinkLT08952285	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	10474959	10474979	+
TFLinkLT08952286	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	10778639	10778659	+
TFLinkLT08952287	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	11099819	11099839	-
TFLinkLT08952288	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	11273248	11273268	+
TFLinkLT08952289	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	12118736	12118756	+
TFLinkLT08952290	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15113115	15113135	+
TFLinkLT08952291	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15449315	15449335	-
TFLinkLT08952292	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15609911	15609931	+
TFLinkLT08952293	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15834967	15834987	+
TFLinkLT08952294	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15834989	15835009	+
TFLinkLT08952295	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15850121	15850141	+
TFLinkLT08952296	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15893378	15893398	-
TFLinkLT08952297	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	15964439	15964459	+
TFLinkLT08952298	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	16634937	16634957	-
TFLinkLT08952299	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	17521051	17521071	-
TFLinkLT08952300	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	17521090	17521110	-
TFLinkLT08952301	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	19251497	19251517	-
TFLinkLT08952302	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	19715719	19715739	+
TFLinkLT08952303	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	19882281	19882301	+
TFLinkLT08952304	Q96MM3	ZFP42	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	21150187	21150207	-
