TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT08954819	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr22	24685939	24685951	+
TFLinkLT08954820	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr2	85341866	85341878	+
TFLinkLT08954821	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr2	85341889	85341901	-
TFLinkLT08954822	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr1	16692953	16692965	-
TFLinkLT08954823	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr1	16692960	16692972	+
TFLinkLT08954824	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr20	23365613	23365625	+
TFLinkLT08954825	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr20	23365615	23365627	-
TFLinkLT08954826	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr4	88697831	88697843	+
TFLinkLT08954827	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr4	88697833	88697845	-
TFLinkLT08954828	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr6	150264054	150264066	+
TFLinkLT08954829	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr6	150264056	150264068	-
TFLinkLT08954830	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr6	150264070	150264082	+
TFLinkLT08954831	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr6	150264072	150264084	-
TFLinkLT08954832	Q9NU63	ZFP57	Homo sapiens	chromatin immunoprecipitation assay	30602440	jaspar	No	hg38	chr19	12943951	12943963	+
