TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT03305317	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305318	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305319	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305320	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305321	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305322	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305323	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305324	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305325	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305326	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305327	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305328	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305329	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305330	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305331	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305332	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305333	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305334	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305335	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305336	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305337	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305338	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305339	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305340	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305341	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305342	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305343	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
TFLinkLT03305344	Q91YY8	Gabpa	Mus musculus	chromatin immunoprecipitation assay	19160518	jaspar	No	-	-	-	-	-
