TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09207692	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	943541	943552	-
TFLinkLT09207693	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1002428	1002439	-
TFLinkLT09207694	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1058084	1058095	+
TFLinkLT09207695	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1210098	1210109	+
TFLinkLT09207696	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1210116	1210127	+
TFLinkLT09207697	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1402102	1402113	+
TFLinkLT09207698	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1407853	1407864	-
TFLinkLT09207699	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1407862	1407873	-
TFLinkLT09207700	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1573521	1573532	-
TFLinkLT09207701	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1574018	1574029	+
TFLinkLT09207702	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1574019	1574030	+
TFLinkLT09207703	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1587233	1587244	-
TFLinkLT09207704	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1659115	1659126	+
TFLinkLT09207705	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1686332	1686343	-
TFLinkLT09207706	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1686381	1686392	-
TFLinkLT09207707	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1777699	1777710	+
TFLinkLT09207708	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1777700	1777711	+
TFLinkLT09207709	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1777701	1777712	+
TFLinkLT09207710	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1883275	1883286	+
TFLinkLT09207711	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1883300	1883311	+
TFLinkLT09207712	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1883301	1883312	+
TFLinkLT09207713	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1889656	1889667	+
TFLinkLT09207714	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1889657	1889668	+
TFLinkLT09207715	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1902315	1902326	+
TFLinkLT09207716	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1902316	1902327	+
TFLinkLT09207717	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1902317	1902328	+
TFLinkLT09207718	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1909688	1909699	+
TFLinkLT09207719	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1909689	1909700	+
TFLinkLT09207720	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1909690	1909701	+
TFLinkLT09207721	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	1996396	1996407	+
TFLinkLT09207722	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2143039	2143050	-
TFLinkLT09207723	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2232998	2233009	-
TFLinkLT09207724	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2232999	2233010	-
TFLinkLT09207725	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2260472	2260483	-
TFLinkLT09207726	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2260551	2260562	-
TFLinkLT09207727	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2414985	2414996	-
TFLinkLT09207728	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2541460	2541471	-
TFLinkLT09207729	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2541483	2541494	-
TFLinkLT09207730	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2548804	2548815	+
TFLinkLT09207731	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2548825	2548836	+
TFLinkLT09207732	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	2642570	2642581	-
TFLinkLT09207733	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	3130801	3130812	-
TFLinkLT09207734	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	3130802	3130813	-
TFLinkLT09207735	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	3130810	3130821	-
TFLinkLT09207736	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	3656171	3656182	+
TFLinkLT09207737	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	3656183	3656194	+
TFLinkLT09207738	Q8TF68	ZNF384	Homo sapiens	chromatin immunoprecipitation assay	11149472	jaspar	No	hg38	chr1	3743914	3743925	+
