TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09841783	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr4	24197094	24197141	+
TFLinkLT09841784	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr4	23717644	23717793	+
TFLinkLT09841829	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr3	72453969	72454114	+
TFLinkLT09841841	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr7	18546741	18546802	+
TFLinkLT09841842	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr7	18496099	18496231	+
TFLinkLT09841843	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr7	18622128	18622137	+
TFLinkLT09841855	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr1	54395636	54395694	+
TFLinkLT09841864	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chrX	78059753	78059868	+
TFLinkLT09841865	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chrX	77934815	77934873	+
TFLinkLT09841877	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr3	115701269	115701335	+
TFLinkLT09841883	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr13	32956888	32956930	+
TFLinkLT09841884	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr13	32905797	32905887	+
TFLinkLT09841893	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr12	46003497	46003608	+
TFLinkLT09841902	H7BZB5	STAT1	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr8	4019528	4019611	+
