TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09282748	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	29714689;20965965	REDfly	Yes	dm6	X	7654384	7654402	NA
TFLinkLT09282749	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	18606221;20965965	REDfly	Yes	dm6	2L	15734804	15734813	NA
TFLinkLT09282752	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	18606221;20965965	REDfly	Yes	dm6	2L	15736138	15736147	NA
TFLinkLT09282754	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	18194655;20965965	REDfly	Yes	dm6	2R	24802047	24802049	NA
TFLinkLT09282755	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	18194655;20965965	REDfly	Yes	dm6	2R	24802299	24802308	NA
TFLinkLT09282757	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	18194655;20965965	REDfly	Yes	dm6	2R	24802356	24802360	NA
TFLinkLT09282759	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	10934014;20965965	REDfly	Yes	dm6	2L	2446467	2446477	NA
TFLinkLT09282762	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	10934014;20965965	REDfly	Yes	dm6	2L	2446177	2446187	NA
TFLinkLT09282764	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	18068697;20965965	REDfly	Yes	dm6	2L	2457241	2457244	NA
TFLinkLT09282765	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	18068697;20965965	REDfly	Yes	dm6	2L	2457217	2457220	NA
TFLinkLT09282767	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	17206277;20965965	REDfly	Yes	dm6	2L	2483109	2483120	NA
TFLinkLT09282769	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	17206277;20965965	REDfly	Yes	dm6	2L	2483328	2483339	NA
TFLinkLT09282771	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	17206277;20965965	REDfly	Yes	dm6	2L	2483134	2483145	NA
TFLinkLT09282773	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11783990;20965965	REDfly	Yes	dm6	2R	9985371	9985384	NA
TFLinkLT09282776	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11783990;20965965	REDfly	Yes	dm6	2R	9985489	9985499	NA
TFLinkLT09282777	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11783990;20965965	REDfly	Yes	dm6	2R	9985519	9985529	NA
TFLinkLT09282779	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11783990;20965965	REDfly	Yes	dm6	2R	9985535	9985548	NA
TFLinkLT09282782	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11783990;20965965	REDfly	Yes	dm6	2R	9985687	9985702	NA
TFLinkLT09282783	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11783990;20965965	REDfly	Yes	dm6	2R	9985712	9985725	NA
TFLinkLT09282786	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11783990;20965965	REDfly	Yes	dm6	2R	9985776	9985788	NA
TFLinkLT09282788	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	12482712;20965965	REDfly	Yes	dm6	2R	9985486	9985496	NA
TFLinkLT09282790	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	19268449;20965965	REDfly	Yes	dm6	X	8618494	8618500	NA
TFLinkLT09282792	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	19268449;20965965	REDfly	Yes	dm6	X	8618494	8618500	NA
TFLinkLT09282794	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171343	27171361	NA
TFLinkLT09282795	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171523	27171538	NA
TFLinkLT09282797	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171542	27171563	NA
TFLinkLT09282799	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171639	27171663	NA
TFLinkLT09282802	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171678	27171695	NA
TFLinkLT09282804	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171869	27171878	NA
TFLinkLT09282806	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171884	27171902	NA
TFLinkLT09282807	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171965	27171986	NA
TFLinkLT09282810	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	14701680;20965965	REDfly	Yes	dm6	3R	27171999	27172013	NA
TFLinkLT09282812	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3824346	3824366	NA
TFLinkLT09282813	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3824297	3824322	NA
TFLinkLT09282816	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3824209	3824226	NA
TFLinkLT09282817	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3824173	3824195	NA
TFLinkLT09282820	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3824023	3824048	NA
TFLinkLT09282822	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3823994	3824018	NA
TFLinkLT09282823	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3823447	3823469	NA
TFLinkLT09282826	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3823277	3823296	NA
TFLinkLT09282828	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	11076769;20965965	REDfly	Yes	dm6	2L	3823211	3823236	NA
TFLinkLT09282830	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	25144371;20965965	REDfly	Yes	dm6	2L	6422883	6422889	NA
TFLinkLT09282832	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	25144371;20965965	REDfly	Yes	dm6	2L	6422875	6422879	NA
TFLinkLT09282833	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	25144371;20965965	REDfly	Yes	dm6	2L	6422864	6422870	NA
TFLinkLT09282835	Q8IMA8	pan	Drosophila melanogaster	electrophoretic mobility shift assay	25144371;20965965	REDfly	Yes	dm6	2L	6422850	6422857	NA
TFLinkLT09282837	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	25144371;20965965	REDfly	Yes	dm6	2L	6422996	6423008	NA
TFLinkLT09282840	Q8IMA8	pan	Drosophila melanogaster	DNase I footprinting	25144371;20965965	REDfly	Yes	dm6	2L	6422979	6422987	NA
