TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT00968986	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	12647	12656	+
TFLinkLT00968987	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	12647	12656	-
TFLinkLT00968988	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	15335	15344	+
TFLinkLT00968989	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	15335	15344	-
TFLinkLT00968990	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	17122	17131	+
TFLinkLT00968991	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	17122	17131	-
TFLinkLT00968992	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	26569	26578	+
TFLinkLT00968993	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	26569	26578	-
TFLinkLT00968994	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	41088	41097	+
TFLinkLT00968995	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	41088	41097	-
TFLinkLT00968996	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	41133	41142	+
TFLinkLT00968997	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	41133	41142	-
TFLinkLT00968998	G5EE18	ceh-28	Caenorhabditis elegans	chromatin immunoprecipitation assay	25215497	jaspar	No	hg38	chrI	51052	51061	+
