TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09251701	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	912190	912201	+
TFLinkLT09251702	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	912965	912976	-
TFLinkLT09251703	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1125584	1125595	+
TFLinkLT09251704	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1125590	1125601	-
TFLinkLT09251705	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1246235	1246246	+
TFLinkLT09251706	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1304784	1304795	+
TFLinkLT09251707	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1600206	1600217	-
TFLinkLT09251708	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1859363	1859374	+
TFLinkLT09251709	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1859370	1859381	-
TFLinkLT09251710	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	1960260	1960271	+
TFLinkLT09251711	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	2105071	2105082	-
TFLinkLT09251712	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	2190187	2190198	+
TFLinkLT09251713	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	2329160	2329171	+
TFLinkLT09251714	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	2467371	2467382	+
TFLinkLT09251715	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3105523	3105534	+
TFLinkLT09251716	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3134622	3134633	+
TFLinkLT09251717	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3170133	3170144	+
TFLinkLT09251718	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3171286	3171297	-
TFLinkLT09251719	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3283562	3283573	+
TFLinkLT09251720	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3330161	3330172	-
TFLinkLT09251721	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3340693	3340704	+
TFLinkLT09251722	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3527601	3527612	+
TFLinkLT09251723	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	3732359	3732370	-
TFLinkLT09251724	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	4119328	4119339	+
TFLinkLT09251725	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	4265918	4265929	+
TFLinkLT09251726	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	4276623	4276634	-
TFLinkLT09251727	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	4463413	4463424	-
TFLinkLT09251728	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	5954982	5954993	+
TFLinkLT09251729	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	6240329	6240340	+
TFLinkLT09251730	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	6602959	6602970	-
TFLinkLT09251731	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	7856670	7856681	-
TFLinkLT09251732	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	7982503	7982514	-
TFLinkLT09251733	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	8010254	8010265	-
TFLinkLT09251734	Q9Y2D9	ZNF652	Homo sapiens	chromatin immunoprecipitation assay	23332764	jaspar	No	hg38	chr1	8017297	8017308	-
