TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT08539940	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr2	112542376	112542394	+
TFLinkLT08539941	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr2	18560706	18560724	-
TFLinkLT08539942	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr2	201451623	201451641	-
TFLinkLT08539943	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr2	241150338	241150356	+
TFLinkLT08539944	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr3	183635518	183635536	+
TFLinkLT08539945	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr2	63588892	63588910	+
TFLinkLT08539946	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr2	171434204	171434222	-
TFLinkLT08539947	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr1	156082535	156082553	-
TFLinkLT08539948	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr3	14124865	14124883	+
TFLinkLT08539949	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr3	14124918	14124936	+
TFLinkLT08539950	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr4	184537628	184537646	-
TFLinkLT08539951	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr4	185425974	185425992	+
TFLinkLT08539952	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr1	38012592	38012610	+
TFLinkLT08539953	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr5	168579672	168579690	-
TFLinkLT08539954	Q96EK4	THAP11	Homo sapiens	chromatin immunoprecipitation assay	20581084	jaspar	No	hg38	chr2	43773969	43773987	+
