TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09283388	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15489294	ORegAnno	Yes	ce10	chrIII	13718592	13718597	-
TFLinkLT09283389	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15489294	ORegAnno	Yes	ce10	chrIII	13718529	13718534	-
TFLinkLT09283390	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15489294	ORegAnno	Yes	ce10	chrIII	13718511	13718516	-
TFLinkLT09283391	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15489294	ORegAnno	Yes	ce10	chrIII	13718500	13718505	-
TFLinkLT09283392	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15489294	ORegAnno	Yes	ce10	chrIII	13718479	13718484	-
TFLinkLT09283393	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15489294	ORegAnno	Yes	ce10	chrIII	13718433	13718438	-
TFLinkLT09283396	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15375261	ORegAnno	Yes	ce10	chrV	10671069	10671076	+
TFLinkLT09283397	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15375261	ORegAnno	Yes	ce10	chrV	10671091	10671098	+
TFLinkLT09283398	G5EFF5	daf-12	Caenorhabditis elegans	inferred by curator	15375261	ORegAnno	Yes	ce10	chrX	12467611	12467616	+
TFLinkLT01192657	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrII	11749476	11749490	+
TFLinkLT01192658	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrV	12537669	12537683	-
TFLinkLT01192659	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrV	12537669	12537683	-
TFLinkLT01192660	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrV	12537669	12537683	-
TFLinkLT01192661	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	3837832	3837846	+
TFLinkLT01192662	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	3127787	3127801	-
TFLinkLT01192663	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	3127824	3127838	-
TFLinkLT01192664	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	3127787	3127801	-
TFLinkLT01192665	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	3127824	3127838	-
TFLinkLT01192666	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrV	9731406	9731420	+
TFLinkLT01192667	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrV	9731406	9731420	+
TFLinkLT01192668	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	16726932	16726946	+
TFLinkLT01192669	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIV	132315	132329	-
TFLinkLT01192670	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	14508872	14508886	+
TFLinkLT01192671	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	1785914	1785928	+
TFLinkLT01192672	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	3460225	3460239	-
TFLinkLT01192673	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	15275429	15275443	-
TFLinkLT01192674	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	15275445	15275459	-
TFLinkLT01192675	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	15275461	15275475	-
TFLinkLT01192676	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIV	7845877	7845891	-
TFLinkLT01192677	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIV	7845905	7845919	-
TFLinkLT01192678	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIV	3183039	3183053	-
TFLinkLT01192679	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIV	14594339	14594353	-
TFLinkLT01192680	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	8874335	8874349	+
TFLinkLT01192681	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	1925300	1925314	+
TFLinkLT01192682	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	1925330	1925344	-
TFLinkLT01192683	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	16726932	16726946	+
TFLinkLT01192684	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIV	14594339	14594353	-
TFLinkLT01192685	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	1925300	1925314	+
TFLinkLT01192686	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	4962393	4962407	-
TFLinkLT01192687	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	4962409	4962423	-
TFLinkLT01192688	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	8874335	8874349	+
TFLinkLT01192689	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrV	4823701	4823715	-
TFLinkLT01192690	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	1925300	1925314	+
TFLinkLT01192691	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	12583552	12583566	+
TFLinkLT01192692	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIII	12583552	12583566	+
TFLinkLT01192693	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrI	9722175	9722189	-
TFLinkLT01192694	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrI	9722210	9722224	-
TFLinkLT01192695	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	9958663	9958677	+
TFLinkLT01192696	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	9958663	9958677	+
TFLinkLT01192697	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrX	9958663	9958677	+
TFLinkLT01192698	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrI	1873933	1873947	+
TFLinkLT01192699	G5EFF5	daf-12	Caenorhabditis elegans	chromatin immunoprecipitation assay	15375261	jaspar	No	ce	chrIV	10821987	10822001	+
