TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT07225616	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	1780214	1780224	+
TFLinkLT07225617	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	3326886	3326896	+
TFLinkLT07225618	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	3340639	3340649	-
TFLinkLT07225619	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	5648457	5648467	+
TFLinkLT07225620	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	5933840	5933850	+
TFLinkLT07225621	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	5933904	5933914	-
TFLinkLT07225622	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	5949476	5949486	-
TFLinkLT07225623	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	5955530	5955540	+
TFLinkLT07225624	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	6240519	6240529	+
TFLinkLT07225625	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	6603412	6603422	-
TFLinkLT07225626	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	6910027	6910037	+
TFLinkLT07225627	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	6910035	6910045	-
TFLinkLT07225628	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	7688892	7688902	-
TFLinkLT07225629	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8141685	8141695	+
TFLinkLT07225630	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8564121	8564131	+
TFLinkLT07225631	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8564169	8564179	+
TFLinkLT07225632	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8740162	8740172	+
TFLinkLT07225633	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8815805	8815815	+
TFLinkLT07225634	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8868267	8868277	+
TFLinkLT07225635	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8868294	8868304	+
TFLinkLT07225636	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	8908884	8908894	+
TFLinkLT07225637	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	9112361	9112371	+
TFLinkLT07225638	Q9UN79	SOX13	Homo sapiens	chromatin immunoprecipitation assay	27521520	jaspar	No	hg38	chr1	9424388	9424398	+
