TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT08908865	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	47445474	47445488	+
TFLinkLT08908866	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr17	40714081	40714095	-
TFLinkLT08908867	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr2	3622848	3622862	+
TFLinkLT08908868	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr2	3622897	3622911	+
TFLinkLT08908869	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr12	29534118	29534132	-
TFLinkLT08908870	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr4	114683818	114683832	+
TFLinkLT08908871	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	2915263	2915277	-
TFLinkLT08908872	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	27226962	27226976	-
TFLinkLT08908873	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr2	225450238	225450252	-
TFLinkLT08908874	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr2	232759833	232759847	-
TFLinkLT08908875	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr2	232759856	232759870	+
TFLinkLT08908876	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	3196049	3196063	-
TFLinkLT08908877	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr10	112064714	112064728	-
TFLinkLT08908878	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr10	112064736	112064750	+
TFLinkLT08908879	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr13	79980374	79980388	-
TFLinkLT08908880	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr5	127418802	127418816	+
TFLinkLT08908881	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	174992698	174992712	+
TFLinkLT08908882	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr14	71786977	71786991	+
TFLinkLT08908883	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr14	71787027	71787041	+
TFLinkLT08908884	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr17	27717306	27717320	-
TFLinkLT08908885	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr3	137893786	137893800	-
TFLinkLT08908886	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr5	139493623	139493637	-
TFLinkLT08908887	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chrX	118987037	118987051	+
TFLinkLT08908888	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr15	75287777	75287791	+
TFLinkLT08908889	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr15	75287817	75287831	-
TFLinkLT08908890	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr20	25990393	25990407	+
TFLinkLT08908891	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr11	11863453	11863467	-
TFLinkLT08908892	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr15	22833366	22833380	-
TFLinkLT08908893	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr15	22833418	22833432	-
TFLinkLT08908894	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr19	49785622	49785636	-
TFLinkLT08908895	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr5	56469862	56469876	+
TFLinkLT08908896	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	44355390	44355404	+
TFLinkLT08908897	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	6296102	6296116	-
TFLinkLT08908898	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	41157282	41157296	+
TFLinkLT08908899	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	104068537	104068551	-
TFLinkLT08908900	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	165738242	165738256	+
TFLinkLT08908901	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr14	105266654	105266668	-
TFLinkLT08908902	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	36853584	36853598	-
TFLinkLT08908903	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	111992000	111992014	+
TFLinkLT08908904	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	19923411	19923425	+
TFLinkLT08908905	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr16	79804269	79804283	+
TFLinkLT08908906	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr17	53046052	53046066	-
TFLinkLT08908907	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr17	53046074	53046088	+
TFLinkLT08908908	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr18	47018890	47018904	+
TFLinkLT08908909	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr9	88555918	88555932	+
TFLinkLT08908910	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr9	88555933	88555947	-
TFLinkLT08908911	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr10	51565143	51565157	-
TFLinkLT08908912	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	43484738	43484752	+
TFLinkLT08908913	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr9	86595577	86595591	+
TFLinkLT08908914	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr20	49548188	49548202	-
TFLinkLT08908915	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	28052148	28052162	-
TFLinkLT08908916	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr14	65381153	65381167	+
TFLinkLT08908917	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr17	8286547	8286561	-
TFLinkLT08908918	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr3	169684545	169684559	+
TFLinkLT08908919	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr9	19380273	19380287	-
TFLinkLT08908920	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr10	75118519	75118533	+
TFLinkLT08908921	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr12	118454501	118454515	+
TFLinkLT08908922	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr19	5828295	5828309	+
TFLinkLT08908923	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr3	195270163	195270177	+
TFLinkLT08908924	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr7	158497516	158497530	+
TFLinkLT08908925	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	70820406	70820420	+
TFLinkLT08908926	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	70820441	70820455	-
TFLinkLT08908927	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	207224369	207224383	-
TFLinkLT08908928	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	207224401	207224415	+
TFLinkLT08908929	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr13	99374271	99374285	-
TFLinkLT08908930	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chrX	77154909	77154923	-
TFLinkLT08908931	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr12	49351311	49351325	-
TFLinkLT08908932	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr12	49351344	49351358	-
TFLinkLT08908933	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr13	115047061	115047075	+
TFLinkLT08908934	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr5	176449638	176449652	-
TFLinkLT08908935	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr9	123605245	123605259	+
TFLinkLT08908936	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr9	123605299	123605313	-
TFLinkLT08908937	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	6614589	6614603	-
TFLinkLT08908938	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr10	96305514	96305528	-
TFLinkLT08908939	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr12	129308554	129308568	+
TFLinkLT08908940	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr2	85555117	85555131	+
TFLinkLT08908941	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr4	26321232	26321246	+
TFLinkLT08908942	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	45987594	45987608	-
TFLinkLT08908943	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr19	12273862	12273876	+
TFLinkLT08908944	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr22	45809492	45809506	-
TFLinkLT08908945	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr22	45809516	45809530	-
TFLinkLT08908946	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr8	42249115	42249129	-
TFLinkLT08908947	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr15	41408774	41408788	-
TFLinkLT08908948	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr16	27879234	27879248	+
TFLinkLT08908949	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr16	30412037	30412051	+
TFLinkLT08908950	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr17	78428569	78428583	-
TFLinkLT08908951	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr19	51014734	51014748	+
TFLinkLT08908952	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr3	186501970	186501984	-
TFLinkLT08908953	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	35995530	35995544	+
TFLinkLT08908954	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	97731171	97731185	+
TFLinkLT08908955	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr9	6413146	6413160	+
TFLinkLT08908956	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	78444835	78444849	+
TFLinkLT08908957	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr19	56905028	56905042	+
TFLinkLT08908958	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr2	160568941	160568955	-
TFLinkLT08908959	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	11159909	11159923	+
TFLinkLT08908960	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr1	207226324	207226338	-
TFLinkLT08908961	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr14	74318609	74318623	-
TFLinkLT08908962	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr15	85197563	85197577	+
TFLinkLT08908963	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr17	78472070	78472084	-
TFLinkLT08908964	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr19	9251046	9251060	-
TFLinkLT08908965	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr3	49131520	49131534	+
TFLinkLT08908966	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr3	49131544	49131558	+
TFLinkLT08908967	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr8	38089077	38089091	+
TFLinkLT08908968	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr8	38089098	38089112	+
TFLinkLT08908969	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr11	13484817	13484831	+
TFLinkLT08908970	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr11	13484860	13484874	+
TFLinkLT08908971	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr11	27528394	27528408	-
TFLinkLT08908972	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr21	34143687	34143701	+
TFLinkLT08908973	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr6	146285610	146285624	+
TFLinkLT08908974	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr7	128171369	128171383	-
TFLinkLT08908975	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr8	37594074	37594088	+
TFLinkLT08908976	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chrX	30907564	30907578	+
TFLinkLT08908977	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr10	101989369	101989383	+
TFLinkLT08908978	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr12	131154018	131154032	-
TFLinkLT08908979	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr12	131154041	131154055	+
TFLinkLT08908980	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr15	34880708	34880722	-
TFLinkLT08908981	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr3	145878833	145878847	+
TFLinkLT08908982	Q86T24	ZBTB33	Homo sapiens	chromatin immunoprecipitation assay	23693142	jaspar	No	hg19	chr5	138629350	138629364	+
