TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT01156714	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	6435512	6435526	-
TFLinkLT01156715	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	9045582	9045596	-
TFLinkLT01156716	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	9046262	9046276	+
TFLinkLT01156717	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	9046487	9046501	-
TFLinkLT01156718	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	12880643	12880657	-
TFLinkLT01156719	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	11241636	11241650	+
TFLinkLT01156720	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	2705269	2705283	-
TFLinkLT01156721	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3R	6092821	6092835	-
TFLinkLT01156722	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3R	6093955	6093969	+
TFLinkLT01156723	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	9744921	9744935	-
TFLinkLT01156724	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	9745866	9745880	-
TFLinkLT01156725	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	9745913	9745927	+
TFLinkLT01156726	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	11033455	11033469	+
TFLinkLT01156727	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	11034459	11034473	-
TFLinkLT01156728	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	11035129	11035143	-
TFLinkLT01156729	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	17946354	17946368	-
TFLinkLT01156730	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	18348135	18348149	-
TFLinkLT01156731	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	20929653	20929667	+
TFLinkLT01156732	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	20930221	20930235	-
TFLinkLT01156733	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	9349394	9349408	-
TFLinkLT01156734	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	12078347	12078361	+
TFLinkLT01156735	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	14848114	14848128	+
TFLinkLT01156736	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	14849338	14849352	-
TFLinkLT01156737	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2R	2477930	2477944	-
TFLinkLT01156738	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3R	16172840	16172854	+
TFLinkLT01156739	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	16648065	16648079	+
TFLinkLT01156740	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	11494126	11494140	+
TFLinkLT01156741	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	11494203	11494217	-
TFLinkLT01156742	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	5047118	5047132	+
TFLinkLT01156743	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	5118505	5118519	+
TFLinkLT01156744	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2R	19122679	19122693	+
TFLinkLT01156745	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2R	19122705	19122719	+
TFLinkLT01156746	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2R	13101958	13101972	-
TFLinkLT01156747	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	18839720	18839734	-
TFLinkLT01156748	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	18839806	18839820	-
TFLinkLT01156749	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chrX	7487260	7487274	+
TFLinkLT01156750	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	19246016	19246030	-
TFLinkLT01156751	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3R	19335325	19335339	+
TFLinkLT01156752	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr2L	3183372	3183386	+
TFLinkLT01156753	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	18909765	18909779	+
TFLinkLT01156754	Q9VS55	CTCF	Drosophila melanogaster	chromatin immunoprecipitation assay	17616980	jaspar	No	dm	chr3L	18910755	18910769	+
