TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09284945	P23511	NFYA	Homo sapiens	inferred by curator	16024108	ORegAnno	Yes	hg38	chr2	173965443	173965447	-
TFLinkLT09284972	P23511	NFYA	Homo sapiens	inferred by curator	1762920	ORegAnno	Yes	hg38	chr7	5530688	5530692	-
TFLinkLT09285044	P23511	NFYA	Homo sapiens	inferred by curator	26170459	ORegAnno	Yes	hg38	chr1	37692441	37692445	+
TFLinkLT09285045	P23511	NFYA	Homo sapiens	inferred by curator	26170459	ORegAnno	Yes	hg38	chr1	37692472	37692476	+
TFLinkLT09285265	P23511	NFYA	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr7	87600950	87600975	-
TFLinkLT09761652	P23511	NFYA	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr17	7687540	7687544	-
TFLinkLT09761700	P23511	NFYA	Homo sapiens	inferred by curator	18971253	ORegAnno	Yes	hg38	chr11	62208556	62208565	+
TFLinkLT05906649	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr15	98206537	98206554	-
TFLinkLT05906650	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr15	98206585	98206602	-
TFLinkLT05906651	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr15	98206609	98206626	-
TFLinkLT05906652	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr17	4559406	4559423	+
TFLinkLT05906653	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr17	4559430	4559447	+
TFLinkLT05906654	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr17	4559454	4559471	+
TFLinkLT05906655	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr3	130533010	130533027	+
TFLinkLT05906656	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr3	130533034	130533051	+
TFLinkLT05906657	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr5	21045054	21045071	+
TFLinkLT05906658	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr5	21045078	21045095	+
TFLinkLT05906659	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr5	21045102	21045119	+
TFLinkLT05906660	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	2730506	2730523	-
TFLinkLT05906661	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	2730531	2730548	-
TFLinkLT05906662	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	2730555	2730572	-
TFLinkLT05906663	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	8213596	8213613	+
TFLinkLT05906664	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	8213620	8213637	+
TFLinkLT05906665	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	14746520	14746537	+
TFLinkLT05906666	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	14746544	14746561	+
TFLinkLT05906667	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	15915063	15915080	+
TFLinkLT05906668	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	15915087	15915104	+
TFLinkLT05906669	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	15915112	15915129	+
TFLinkLT05906670	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	25048746	25048763	-
TFLinkLT05906671	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	29457247	29457264	+
TFLinkLT05906672	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	29457296	29457313	+
TFLinkLT05906673	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	41023568	41023585	+
TFLinkLT05906674	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	41023592	41023609	+
TFLinkLT05906675	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	43572483	43572500	+
TFLinkLT05906676	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	43572531	43572548	+
TFLinkLT05906677	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	51643878	51643895	-
TFLinkLT05906678	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	51643902	51643919	-
TFLinkLT05906679	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	52312465	52312482	+
TFLinkLT05906680	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	52312489	52312506	+
TFLinkLT05906681	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	52312513	52312530	+
TFLinkLT05906682	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	74931523	74931540	-
TFLinkLT05906683	P23511	NFYA	Homo sapiens	chromatin immunoprecipitation assay	9469818	jaspar	No	hg19	chr1	74931547	74931564	-
