TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09283185	Q24151	Stat92E	Drosophila melanogaster	electrophoretic mobility shift assay	18802449;20965965	REDfly	Yes	dm6	X	19681589	19681598	NA
TFLinkLT09283186	Q24151	Stat92E	Drosophila melanogaster	electrophoretic mobility shift assay	18802449;20965965	REDfly	Yes	dm6	X	19681561	19681570	NA
TFLinkLT09283187	Q24151	Stat92E	Drosophila melanogaster	electrophoretic mobility shift assay	18802449;20965965	REDfly	Yes	dm6	X	19680994	19681002	NA
TFLinkLT09283188	Q24151	Stat92E	Drosophila melanogaster	electrophoretic mobility shift assay	18802449;20965965	REDfly	Yes	dm6	X	19680130	19680138	NA
TFLinkLT09283189	Q24151	Stat92E	Drosophila melanogaster	electrophoretic mobility shift assay	18802449;20965965	REDfly	Yes	dm6	X	19680000	19680008	NA
TFLinkLT09283190	Q24151	Stat92E	Drosophila melanogaster	DNase I footprinting	8608596;20965965	REDfly	Yes	dm6	2R	9975698	9975706	NA
TFLinkLT09283191	Q24151	Stat92E	Drosophila melanogaster	DNase I footprinting	8608596;20965965	REDfly	Yes	dm6	2R	9975819	9975827	NA
TFLinkLT09283192	Q24151	Stat92E	Drosophila melanogaster	DNase I footprinting	10764759;20965965	REDfly	Yes	dm6	X	2340362	2340370	NA
TFLinkLT09283193	Q24151	Stat92E	Drosophila melanogaster	experimental interaction detection	17595301;20965965	REDfly	Yes	dm6	3R	21783373	21783381	NA
TFLinkLT09283194	Q24151	Stat92E	Drosophila melanogaster	experimental interaction detection	17595301;20965965	REDfly	Yes	dm6	3R	21783280	21783288	NA
TFLinkLT09283195	Q24151	Stat92E	Drosophila melanogaster	experimental interaction detection	17595301;20965965	REDfly	Yes	dm6	3R	21783360	21783368	NA
TFLinkLT09283196	Q24151	Stat92E	Drosophila melanogaster	experimental interaction detection	17595301;20965965	REDfly	Yes	dm6	3R	21783258	21783266	NA
TFLinkLT09283197	Q24151	Stat92E	Drosophila melanogaster	experimental interaction detection	20171201;20965965	REDfly	Yes	dm6	3L	6764799	6764807	NA
TFLinkLT09283198	Q24151	Stat92E	Drosophila melanogaster	experimental interaction detection	20171201;20965965	REDfly	Yes	dm6	3L	6764932	6764941	NA
TFLinkLT09283199	Q24151	Stat92E	Drosophila melanogaster	experimental interaction detection	20171201;20965965	REDfly	Yes	dm6	3L	6765221	6765229	NA
TFLinkLT09284471	Q24151	Stat92E	Drosophila melanogaster	inferred by curator	8608596	ORegAnno	Yes	dm6	chr2R	9975698	9975706	+
TFLinkLT09284472	Q24151	Stat92E	Drosophila melanogaster	inferred by curator	8608596	ORegAnno	Yes	dm6	chr2R	9975819	9975827	+
TFLinkLT09284473	Q24151	Stat92E	Drosophila melanogaster	inferred by curator	10764759	ORegAnno	Yes	dm6	chrX	2340362	2340370	+
TFLinkLT07892484	Q24151	Stat92E	Drosophila melanogaster	chromatin immunoprecipitation assay	8608596	jaspar	No	dm	chr2L	5980922	5980936	+
