TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT00282200	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	1305742	1305755	+
TFLinkLT00282201	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	1817459	1817472	-
TFLinkLT00282202	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	4267688	4267701	-
TFLinkLT00282203	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	5993786	5993799	+
TFLinkLT00282204	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	6601188	6601201	+
TFLinkLT00282205	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	8424458	8424471	+
TFLinkLT00282206	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	8496453	8496466	+
TFLinkLT00282207	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	8880188	8880201	+
TFLinkLT00282208	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	9074598	9074611	+
TFLinkLT00282209	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	9275676	9275689	-
TFLinkLT00282210	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	9275718	9275731	-
TFLinkLT00282211	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	9719223	9719236	-
TFLinkLT00282212	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	9719226	9719239	+
TFLinkLT00282213	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	9719262	9719275	-
TFLinkLT00282214	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	9719298	9719311	-
TFLinkLT00282215	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	10388208	10388221	+
TFLinkLT00282216	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	12040621	12040634	-
TFLinkLT00282217	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	12837629	12837642	-
TFLinkLT00282218	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	14332350	14332363	-
TFLinkLT00282219	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	14733698	14733711	-
TFLinkLT00282220	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	14733717	14733730	-
TFLinkLT00282221	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	14761437	14761450	+
TFLinkLT00282222	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	15893363	15893376	-
TFLinkLT00282223	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	17348543	17348556	-
TFLinkLT00282224	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	17494304	17494317	+
TFLinkLT00282225	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	21022465	21022478	-
TFLinkLT00282226	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	23537735	23537748	+
TFLinkLT00282227	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	26080027	26080040	+
TFLinkLT00282228	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	26237717	26237730	-
TFLinkLT00282229	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	28885110	28885123	-
TFLinkLT00282230	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	30919157	30919170	-
TFLinkLT00282231	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	30919160	30919173	+
TFLinkLT00282232	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	30919197	30919210	-
TFLinkLT00282233	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	30919200	30919213	+
TFLinkLT00282234	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	31705326	31705339	-
TFLinkLT00282235	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	31705329	31705342	+
TFLinkLT00282236	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	31944944	31944957	+
TFLinkLT00282237	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	35637561	35637574	-
TFLinkLT00282238	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	36300122	36300135	+
TFLinkLT00282239	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	36372784	36372797	-
TFLinkLT00282240	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	36386596	36386609	+
TFLinkLT00282241	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	36950612	36950625	+
TFLinkLT00282242	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	39615281	39615294	+
TFLinkLT00282243	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	40003287	40003300	-
TFLinkLT00282244	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	40809681	40809694	-
TFLinkLT00282245	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	42823306	42823319	-
TFLinkLT00282246	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	42941924	42941937	+
TFLinkLT00282247	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	42963941	42963954	+
TFLinkLT00282248	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	44731385	44731398	-
TFLinkLT00282249	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	44775051	44775064	+
TFLinkLT00282250	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	45522015	45522028	+
TFLinkLT00282251	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	45833554	45833567	-
TFLinkLT00282252	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	45840979	45840992	-
TFLinkLT00282253	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	50873816	50873829	-
TFLinkLT00282254	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	50970163	50970176	-
TFLinkLT00282255	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	51235258	51235271	+
TFLinkLT00282256	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	52239804	52239817	-
TFLinkLT00282257	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	52403784	52403797	-
TFLinkLT00282258	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	53326129	53326142	+
TFLinkLT00282259	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	54363157	54363170	-
TFLinkLT00282260	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	54801633	54801646	-
TFLinkLT00282261	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	66383351	66383364	-
TFLinkLT00282262	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	66383377	66383390	+
TFLinkLT00282263	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	67686067	67686080	-
TFLinkLT00282264	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	67686070	67686083	+
TFLinkLT00282265	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	70409329	70409342	-
TFLinkLT00282266	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	78003473	78003486	-
TFLinkLT00282267	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	78003476	78003489	+
TFLinkLT00282268	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	85992996	85993009	+
TFLinkLT00282269	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	89670403	89670416	-
TFLinkLT00282270	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	91282896	91282909	+
TFLinkLT00282271	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	92951504	92951517	-
TFLinkLT00282272	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	93033195	93033208	+
TFLinkLT00282273	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	93125161	93125174	+
TFLinkLT00282274	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	93878589	93878602	-
TFLinkLT00282275	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	93909454	93909467	+
TFLinkLT00282276	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	110004181	110004194	-
TFLinkLT00282277	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	110197023	110197036	-
TFLinkLT00282278	Q9BYV9	BACH2	Homo sapiens	chromatin immunoprecipitation assay	8887638	jaspar	No	hg38	chr1	116268395	116268408	-
