TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT01862297	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrIV	5081365	5081379	+
TFLinkLT01862298	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrIII	13182143	13182157	+
TFLinkLT01862299	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrIII	13182161	13182175	+
TFLinkLT01862300	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrIII	3065985	3065999	+
TFLinkLT01862301	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrI	4926511	4926525	+
TFLinkLT01862302	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrI	13495297	13495311	+
TFLinkLT01862303	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrI	13495351	13495365	+
TFLinkLT01862304	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrIII	6895224	6895238	-
TFLinkLT01862305	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrIII	6895275	6895289	-
TFLinkLT01862306	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrI	12575854	12575868	-
TFLinkLT01862307	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrIV	16181000	16181014	-
TFLinkLT01862308	G5EDU4	eor-1	Caenorhabditis elegans	chromatin immunoprecipitation assay	15355793	jaspar	No	ce	chrI	13030284	13030298	-
