TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT06743859	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr4	19709193	19709207	-
TFLinkLT06743860	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr15	73067496	73067510	+
TFLinkLT06743861	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr17	23771677	23771691	-
TFLinkLT06743862	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr3	37639839	37639853	-
TFLinkLT06743863	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr5	142367466	142367480	-
TFLinkLT06743864	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr14	64865694	64865708	-
TFLinkLT06743865	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr14	87416591	87416605	+
TFLinkLT06743866	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr18	44812289	44812303	-
TFLinkLT06743867	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr6	136543326	136543340	-
TFLinkLT06743868	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr4	40948460	40948474	+
TFLinkLT06743869	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chrX	162025359	162025373	-
TFLinkLT06743870	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr9	35305341	35305355	+
TFLinkLT06743871	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr9	35305369	35305383	+
TFLinkLT06743872	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr9	95845325	95845339	-
TFLinkLT06743873	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr11	117156887	117156901	-
TFLinkLT06743874	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr10	70738884	70738898	-
TFLinkLT06743875	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr3	129509989	129510003	+
TFLinkLT06743876	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr4	109280155	109280169	-
TFLinkLT06743877	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr15	73061092	73061106	-
TFLinkLT06743878	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr15	73061105	73061119	+
TFLinkLT06743879	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr1	172376364	172376378	-
TFLinkLT06743880	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr9	77544957	77544971	-
TFLinkLT06743881	E9Q8T2	Prdm15	Mus musculus	chromatin immunoprecipitation assay	28740264	jaspar	No	hg38	chr11	69546931	69546945	-
