TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09163778	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	32394724	32394735	+
TFLinkLT09163779	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	37348762	37348773	-
TFLinkLT09163780	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr6	154675752	154675763	+
TFLinkLT09163781	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr6	154675798	154675809	+
TFLinkLT09163782	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	2647017	2647028	-
TFLinkLT09163783	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	978964	978975	-
TFLinkLT09163784	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	978995	979006	-
TFLinkLT09163785	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr19	33355688	33355699	-
TFLinkLT09163786	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr15	67685246	67685257	+
TFLinkLT09163787	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	225280787	225280798	+
TFLinkLT09163788	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	224343779	224343790	-
TFLinkLT09163789	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	243231031	243231042	+
TFLinkLT09163790	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	232974188	232974199	+
TFLinkLT09163791	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr9	133597776	133597787	+
TFLinkLT09163792	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr3	93470575	93470586	-
TFLinkLT09163793	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	237619750	237619761	+
TFLinkLT09163794	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	228199176	228199187	-
TFLinkLT09163795	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr17	75035513	75035524	+
TFLinkLT09163796	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr8	37427710	37427721	+
TFLinkLT09163797	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	154295804	154295815	+
TFLinkLT09163798	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr6	42434447	42434458	+
TFLinkLT09163799	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	33747631	33747642	+
TFLinkLT09163800	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr8	23600473	23600484	-
TFLinkLT09163801	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	234686214	234686225	+
TFLinkLT09163802	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr7	131337075	131337086	-
TFLinkLT09163803	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr20	745881	745892	+
TFLinkLT09163804	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	69550202	69550213	+
TFLinkLT09163805	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	39589061	39589072	+
TFLinkLT09163806	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr5	133377937	133377948	+
TFLinkLT09163807	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr5	133377968	133377979	+
TFLinkLT09163808	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	45401214	45401225	+
TFLinkLT09163809	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	45401214	45401225	-
TFLinkLT09163810	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	45401226	45401237	-
TFLinkLT09163811	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	185132710	185132721	+
TFLinkLT09163812	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr22	45711811	45711822	+
TFLinkLT09163813	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr7	149710996	149711007	+
TFLinkLT09163814	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr8	42486627	42486638	-
TFLinkLT09163815	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr8	42486661	42486672	-
TFLinkLT09163816	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr19	19468605	19468616	+
TFLinkLT09163817	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	129587089	129587100	-
TFLinkLT09163818	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr16	88543391	88543402	-
TFLinkLT09163819	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr22	32706356	32706367	+
TFLinkLT09163820	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	239479428	239479439	+
TFLinkLT09163821	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr20	47067981	47067992	-
TFLinkLT09163822	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr17	62708781	62708792	-
TFLinkLT09163823	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr22	19648593	19648604	+
TFLinkLT09163824	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	53934368	53934379	-
TFLinkLT09163825	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr19	33898141	33898152	-
TFLinkLT09163826	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr9	122940743	122940754	-
TFLinkLT09163827	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	129491307	129491318	-
TFLinkLT09163828	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr17	50140165	50140176	-
TFLinkLT09163829	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr7	131255453	131255464	+
TFLinkLT09163830	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	30801900	30801911	+
TFLinkLT09163831	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	30801948	30801959	+
TFLinkLT09163832	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr14	63717888	63717899	+
TFLinkLT09163833	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr19	31863348	31863359	+
TFLinkLT09163834	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr17	60916270	60916281	+
TFLinkLT09163835	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	42702241	42702252	-
TFLinkLT09163836	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	12387863	12387874	+
TFLinkLT09163837	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr20	26201236	26201247	-
TFLinkLT09163838	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr12	1747780	1747791	-
TFLinkLT09163839	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	43963784	43963795	-
TFLinkLT09163840	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	43963799	43963810	+
TFLinkLT09163841	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr3	14905233	14905244	-
TFLinkLT09163842	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr18	31660933	31660944	+
TFLinkLT09163843	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr3	13179379	13179390	+
TFLinkLT09163844	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	90879457	90879468	-
TFLinkLT09163845	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	90879472	90879483	+
TFLinkLT09163846	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr21	33208734	33208745	+
TFLinkLT09163847	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr2	240532212	240532223	+
TFLinkLT09163848	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr18	79930247	79930258	+
TFLinkLT09163849	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr1	236381736	236381747	-
TFLinkLT09163850	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	92858094	92858105	-
TFLinkLT09163851	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	92858129	92858140	-
TFLinkLT09163852	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr7	128195042	128195053	-
TFLinkLT09163853	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr7	66265790	66265801	+
TFLinkLT09163854	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr3	72224949	72224960	-
TFLinkLT09163855	Q96PQ6	ZNF317	Homo sapiens	chromatin immunoprecipitation assay	28273063	jaspar	No	hg38	chr10	132052286	132052297	-
