TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09271261	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr19	3081762	3081777	-
TFLinkLT09271262	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr12	694434	694449	+
TFLinkLT09271263	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr12	694450	694465	-
TFLinkLT09271264	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr10	102824974	102824989	+
TFLinkLT09271265	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr10	102824990	102825005	-
TFLinkLT09271266	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr1	231731179	231731194	+
TFLinkLT09271267	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr1	231731194	231731209	-
TFLinkLT09271268	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr3	73121620	73121635	-
TFLinkLT09271269	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr12	124697066	124697081	+
TFLinkLT09271270	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr12	124697082	124697097	-
TFLinkLT09271271	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr6	150413724	150413739	-
TFLinkLT09271272	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr6	153878132	153878147	+
TFLinkLT09271273	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr6	153878147	153878162	-
TFLinkLT09271274	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr19	14300786	14300801	+
TFLinkLT09271275	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr2	27855133	27855148	+
TFLinkLT09271276	O95780	ZNF682	Homo sapiens	chromatin immunoprecipitation assay	28092692	jaspar	No	hg38	chr20	46581172	46581187	+
