TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT06747447	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	989004	989014	+
TFLinkLT06747448	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	989048	989058	+
TFLinkLT06747449	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	989071	989081	+
TFLinkLT06747450	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1324495	1324505	-
TFLinkLT06747451	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1596640	1596650	-
TFLinkLT06747452	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1596646	1596656	-
TFLinkLT06747453	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1596652	1596662	-
TFLinkLT06747454	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1596676	1596686	-
TFLinkLT06747455	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1827382	1827392	+
TFLinkLT06747456	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1827403	1827413	-
TFLinkLT06747457	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1877759	1877769	-
TFLinkLT06747458	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1890197	1890207	-
TFLinkLT06747459	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	1890215	1890225	-
TFLinkLT06747460	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	2210268	2210278	+
TFLinkLT06747461	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	2260076	2260086	-
TFLinkLT06747462	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	2282752	2282762	+
TFLinkLT06747463	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	3328255	3328265	-
TFLinkLT06747464	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	3404039	3404049	-
TFLinkLT06747465	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	3530299	3530309	-
TFLinkLT06747466	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	3560732	3560742	-
TFLinkLT06747467	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	6004423	6004433	-
TFLinkLT06747468	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	6181289	6181299	+
TFLinkLT06747469	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	6234671	6234681	+
TFLinkLT06747470	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	6795788	6795798	+
TFLinkLT06747471	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	6874884	6874894	+
TFLinkLT06747472	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	7752910	7752920	-
TFLinkLT06747473	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	7752914	7752924	+
TFLinkLT06747474	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	7783324	7783334	+
TFLinkLT06747475	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8357026	8357036	-
TFLinkLT06747476	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8390119	8390129	-
TFLinkLT06747477	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8408538	8408548	+
TFLinkLT06747478	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8415467	8415477	+
TFLinkLT06747479	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8415943	8415953	-
TFLinkLT06747480	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8440173	8440183	-
TFLinkLT06747481	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8449150	8449160	-
TFLinkLT06747482	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8474770	8474780	+
TFLinkLT06747483	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8526013	8526023	+
TFLinkLT06747484	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8526047	8526057	+
TFLinkLT06747485	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8584598	8584608	-
TFLinkLT06747486	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8590896	8590906	+
TFLinkLT06747487	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8590911	8590921	-
TFLinkLT06747488	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8590936	8590946	-
TFLinkLT06747489	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8598282	8598292	-
TFLinkLT06747490	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8598289	8598299	-
TFLinkLT06747491	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8598324	8598334	-
TFLinkLT06747492	Q9UKN5	PRDM4	Homo sapiens	chromatin immunoprecipitation assay	23918801	jaspar	No	hg38	chr1	8598355	8598365	+
