TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT03179788	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr16	25997676	25997689	-
TFLinkLT03179789	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr8	10460386	10460399	-
TFLinkLT03179790	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr8	10460400	10460413	+
TFLinkLT03179791	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr8	10460455	10460468	+
TFLinkLT03179792	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr6	28645067	28645080	-
TFLinkLT03179793	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr6	28645081	28645094	-
TFLinkLT03179794	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr6	28645114	28645127	-
TFLinkLT03179795	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr14	45478010	45478023	-
TFLinkLT03179796	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr14	45478028	45478041	-
TFLinkLT03179797	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr5	41789526	41789539	+
TFLinkLT03179798	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr11	64180338	64180351	-
TFLinkLT03179799	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr11	64180360	64180373	-
TFLinkLT03179800	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr13	101652604	101652617	+
TFLinkLT03179801	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr1	189137661	189137674	-
TFLinkLT03179802	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr1	189137676	189137689	-
TFLinkLT03179803	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr9	98819038	98819051	+
TFLinkLT03179804	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr9	98819069	98819082	+
TFLinkLT03179805	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr3	38572333	38572346	-
TFLinkLT03179806	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr3	38572335	38572348	+
TFLinkLT03179807	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr3	149086797	149086810	+
TFLinkLT03179808	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr2	102552278	102552291	+
TFLinkLT03179809	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr1	73485222	73485235	+
TFLinkLT03179810	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr12	14287333	14287346	-
TFLinkLT03179811	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr12	14287369	14287382	-
TFLinkLT03179812	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr5	136553784	136553797	-
TFLinkLT03179813	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr5	136553806	136553819	-
TFLinkLT03179814	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr1	141532793	141532806	-
TFLinkLT03179815	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr1	141532811	141532824	-
TFLinkLT03179816	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr2	115400102	115400115	-
TFLinkLT03179817	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr9	79740493	79740506	+
TFLinkLT03179818	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr15	52757175	52757188	+
TFLinkLT03179819	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr17	47060175	47060188	+
TFLinkLT03179820	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr17	47060192	47060205	-
TFLinkLT03179821	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr1	168598362	168598375	-
TFLinkLT03179822	O88470	Foxl2	Mus musculus	chromatin immunoprecipitation assay	17192407	jaspar	No	hg38	chr1	168598383	168598396	-
