TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT00483225	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	1064386	1064396	+
TFLinkLT00483226	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	1863338	1863348	-
TFLinkLT00483227	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	2180666	2180676	+
TFLinkLT00483228	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	2180683	2180693	+
TFLinkLT00483229	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	2180683	2180693	-
TFLinkLT00483230	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	3677035	3677045	-
TFLinkLT00483231	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	3787571	3787581	+
TFLinkLT00483232	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	7000937	7000947	+
TFLinkLT00483233	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	7471125	7471135	+
TFLinkLT00483234	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	7471125	7471135	-
TFLinkLT00483235	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	7994266	7994276	+
TFLinkLT00483236	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	7994266	7994276	-
TFLinkLT00483237	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	7994314	7994324	+
TFLinkLT00483238	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8078382	8078392	+
TFLinkLT00483239	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8078382	8078392	-
TFLinkLT00483240	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8090332	8090342	+
TFLinkLT00483241	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8096824	8096834	+
TFLinkLT00483242	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8096824	8096834	-
TFLinkLT00483243	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8096861	8096871	+
TFLinkLT00483244	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8096861	8096871	-
TFLinkLT00483245	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8097557	8097567	-
TFLinkLT00483246	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8097576	8097586	+
TFLinkLT00483247	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8097576	8097586	-
TFLinkLT00483248	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8169475	8169485	+
TFLinkLT00483249	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8169475	8169485	-
TFLinkLT00483250	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8184528	8184538	-
TFLinkLT00483251	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8283375	8283385	+
TFLinkLT00483252	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8283384	8283394	+
TFLinkLT00483253	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8283384	8283394	-
TFLinkLT00483254	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8421243	8421253	+
TFLinkLT00483255	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8525676	8525686	+
TFLinkLT00483256	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8525676	8525686	-
TFLinkLT00483257	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8540725	8540735	+
TFLinkLT00483258	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8540725	8540735	-
TFLinkLT00483259	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8545296	8545306	+
TFLinkLT00483260	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8545296	8545306	-
TFLinkLT00483261	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	8670052	8670062	+
TFLinkLT00483262	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	9164058	9164068	-
TFLinkLT00483263	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	9211659	9211669	+
TFLinkLT00483264	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	9211659	9211669	-
TFLinkLT00483265	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	10170274	10170284	+
TFLinkLT00483266	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	10511118	10511128	+
TFLinkLT00483267	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	10511141	10511151	+
TFLinkLT00483268	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	10511141	10511151	-
TFLinkLT00483269	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	10513374	10513384	-
TFLinkLT00483270	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	10964998	10965008	+
TFLinkLT00483271	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	11073563	11073573	+
TFLinkLT00483272	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	11073563	11073573	-
TFLinkLT00483273	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12005035	12005045	+
TFLinkLT00483274	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12005035	12005045	-
TFLinkLT00483275	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12044728	12044738	+
TFLinkLT00483276	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12047359	12047369	+
TFLinkLT00483277	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12052167	12052177	+
TFLinkLT00483278	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12052167	12052177	-
TFLinkLT00483279	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12056629	12056639	+
TFLinkLT00483280	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12056629	12056639	-
TFLinkLT00483281	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12068121	12068131	+
TFLinkLT00483282	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12068121	12068131	-
TFLinkLT00483283	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12163320	12163330	-
TFLinkLT00483284	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12163353	12163363	+
TFLinkLT00483285	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12296750	12296760	+
TFLinkLT00483286	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12434372	12434382	+
TFLinkLT00483287	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12434372	12434382	-
TFLinkLT00483288	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12438758	12438768	-
TFLinkLT00483289	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	12449675	12449685	+
TFLinkLT00483290	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	14517472	14517482	+
TFLinkLT00483291	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	14517482	14517492	+
TFLinkLT00483292	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	14517482	14517492	-
TFLinkLT00483293	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	14742418	14742428	+
TFLinkLT00483294	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15112400	15112410	+
TFLinkLT00483295	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15195612	15195622	+
TFLinkLT00483296	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15236513	15236523	-
TFLinkLT00483297	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15260742	15260752	+
TFLinkLT00483298	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15260742	15260752	-
TFLinkLT00483299	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15354706	15354716	+
TFLinkLT00483300	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15354706	15354716	-
TFLinkLT00483301	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15416112	15416122	-
TFLinkLT00483302	Q9NR55	BATF3	Homo sapiens	chromatin immunoprecipitation assay	29588546	jaspar	No	hg38	chr1	15417683	15417693	+
