TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT02035451	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035453	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035455	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035457	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035459	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035461	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035463	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035465	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035467	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035469	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035471	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035473	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035475	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035477	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035479	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035481	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035483	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035485	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035487	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035489	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035491	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035493	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035495	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035497	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035499	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035501	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035503	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035505	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035507	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035509	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035511	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035513	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035515	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035517	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035519	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035521	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035523	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
TFLinkLT02035525	F1JVV7	EWSR1-FLI1	Homo sapiens	chromatin immunoprecipitation assay	19305498	jaspar	No	-	-	-	-	-
