TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT06536004	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3L	19827446	19827456	-
TFLinkLT06536005	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3L	21500657	21500667	+
TFLinkLT06536006	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2L	1184021	1184031	+
TFLinkLT06536007	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chrX	9054009	9054019	-
TFLinkLT06536008	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chrX	9054053	9054063	+
TFLinkLT06536009	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	11100960	11100970	+
TFLinkLT06536010	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2L	19045329	19045339	+
TFLinkLT06536011	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2L	19493227	19493237	-
TFLinkLT06536012	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	14014767	14014777	+
TFLinkLT06536013	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	1077492	1077502	-
TFLinkLT06536014	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	1077516	1077526	+
TFLinkLT06536015	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	10152772	10152782	+
TFLinkLT06536016	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2L	7821488	7821498	-
TFLinkLT06536017	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2L	7821516	7821526	-
TFLinkLT06536018	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	21885203	21885213	+
TFLinkLT06536019	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chrX	19517096	19517106	+
TFLinkLT06536020	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3L	20290092	20290102	-
TFLinkLT06536021	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	21302645	21302655	-
TFLinkLT06536022	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3R	21302683	21302693	+
TFLinkLT06536023	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	18558237	18558247	+
TFLinkLT06536024	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	16984833	16984843	+
TFLinkLT06536025	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	14526813	14526823	-
TFLinkLT06536026	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2L	17501144	17501154	-
TFLinkLT06536027	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	18527666	18527676	-
TFLinkLT06536028	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	18527681	18527691	+
TFLinkLT06536029	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	18527705	18527715	-
TFLinkLT06536030	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	18528966	18528976	+
TFLinkLT06536031	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	18528980	18528990	-
TFLinkLT06536032	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr3L	8711900	8711910	+
TFLinkLT06536033	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	17169798	17169808	+
TFLinkLT06536034	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	12903409	12903419	-
TFLinkLT06536035	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	12903460	12903470	+
TFLinkLT06536036	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	3420951	3420961	+
TFLinkLT06536037	Q9VEZ8	pnr	Drosophila melanogaster	chromatin immunoprecipitation assay	9367990	jaspar	No	dm	chr2R	3993819	3993829	+
