TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT06118695	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	778693	778704	+
TFLinkLT06118696	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	904736	904747	-
TFLinkLT06118697	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	931903	931914	-
TFLinkLT06118698	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	933583	933594	-
TFLinkLT06118699	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	939280	939291	-
TFLinkLT06118700	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	939334	939345	-
TFLinkLT06118701	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	940476	940487	+
TFLinkLT06118702	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	941236	941247	+
TFLinkLT06118703	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	942460	942471	-
TFLinkLT06118704	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	942466	942477	+
TFLinkLT06118705	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	976273	976284	+
TFLinkLT06118706	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	976628	976639	+
TFLinkLT06118707	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1002016	1002027	+
TFLinkLT06118708	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1013486	1013497	+
TFLinkLT06118709	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1021273	1021284	-
TFLinkLT06118710	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1236653	1236664	+
TFLinkLT06118711	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1253584	1253595	+
TFLinkLT06118712	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1254827	1254838	+
TFLinkLT06118713	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1254844	1254855	+
TFLinkLT06118714	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1272861	1272872	+
TFLinkLT06118715	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1291197	1291208	+
TFLinkLT06118716	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1305785	1305796	+
TFLinkLT06118717	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1325389	1325400	-
TFLinkLT06118718	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1358647	1358658	-
TFLinkLT06118719	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1433272	1433283	+
TFLinkLT06118720	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1433343	1433354	+
TFLinkLT06118721	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1615567	1615578	+
TFLinkLT06118722	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1780340	1780351	-
TFLinkLT06118723	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1834296	1834307	+
TFLinkLT06118724	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1883650	1883661	+
TFLinkLT06118725	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1908697	1908708	-
TFLinkLT06118726	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1919191	1919202	+
TFLinkLT06118727	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1919200	1919211	+
TFLinkLT06118728	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1919209	1919220	+
TFLinkLT06118729	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1919218	1919229	+
TFLinkLT06118730	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	1919221	1919232	+
TFLinkLT06118731	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2231771	2231782	-
TFLinkLT06118732	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2236872	2236883	-
TFLinkLT06118733	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2236912	2236923	-
TFLinkLT06118734	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2237276	2237287	-
TFLinkLT06118735	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2237344	2237355	-
TFLinkLT06118736	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2240424	2240435	+
TFLinkLT06118737	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2246482	2246493	-
TFLinkLT06118738	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2246501	2246512	-
TFLinkLT06118739	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2259411	2259422	+
TFLinkLT06118740	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2443946	2443957	+
TFLinkLT06118741	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2443960	2443971	+
TFLinkLT06118742	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2443968	2443979	+
TFLinkLT06118743	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2443980	2443991	-
TFLinkLT06118744	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2484145	2484156	-
TFLinkLT06118745	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2541768	2541779	+
TFLinkLT06118746	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2641985	2641996	-
TFLinkLT06118747	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2642026	2642037	+
TFLinkLT06118748	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2642042	2642053	-
TFLinkLT06118749	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2883190	2883201	-
TFLinkLT06118750	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2917620	2917631	-
TFLinkLT06118751	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	2917691	2917702	-
TFLinkLT06118752	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3313364	3313375	+
TFLinkLT06118753	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3320786	3320797	-
TFLinkLT06118754	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3320804	3320815	-
TFLinkLT06118755	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3323396	3323407	+
TFLinkLT06118756	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3323409	3323420	+
TFLinkLT06118757	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3323431	3323442	+
TFLinkLT06118758	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3327614	3327625	+
TFLinkLT06118759	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3352540	3352551	-
TFLinkLT06118760	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3378860	3378871	-
TFLinkLT06118761	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3420046	3420057	-
TFLinkLT06118762	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3547466	3547477	-
TFLinkLT06118763	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3652266	3652277	+
TFLinkLT06118764	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3662180	3662191	-
TFLinkLT06118765	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3718919	3718930	+
TFLinkLT06118766	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3773672	3773683	+
TFLinkLT06118767	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3773708	3773719	-
TFLinkLT06118768	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3796513	3796524	-
TFLinkLT06118769	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3796562	3796573	+
TFLinkLT06118770	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3900537	3900548	-
TFLinkLT06118771	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3931737	3931748	-
TFLinkLT06118772	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	3931743	3931754	+
TFLinkLT06118773	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6148650	6148661	+
TFLinkLT06118774	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6220475	6220486	-
TFLinkLT06118775	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6220996	6221007	-
TFLinkLT06118776	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6270215	6270226	-
TFLinkLT06118777	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6358500	6358511	+
TFLinkLT06118778	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6385849	6385860	-
TFLinkLT06118779	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6422959	6422970	+
TFLinkLT06118780	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6490538	6490549	+
TFLinkLT06118781	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6490602	6490613	+
TFLinkLT06118782	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6581096	6581107	+
TFLinkLT06118783	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6586880	6586891	+
TFLinkLT06118784	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6586949	6586960	-
TFLinkLT06118785	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6596473	6596484	+
TFLinkLT06118786	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6613519	6613530	+
TFLinkLT06118787	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6770882	6770893	-
TFLinkLT06118788	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6784518	6784529	-
TFLinkLT06118789	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6784926	6784937	+
TFLinkLT06118790	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6832200	6832211	-
TFLinkLT06118791	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6840309	6840320	-
TFLinkLT06118792	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6867903	6867914	-
TFLinkLT06118793	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6965835	6965846	+
TFLinkLT06118794	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	6969220	6969231	-
TFLinkLT06118795	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7257536	7257547	-
TFLinkLT06118796	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7299564	7299575	+
TFLinkLT06118797	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7300081	7300092	-
TFLinkLT06118798	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7301079	7301090	+
TFLinkLT06118799	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7335338	7335349	+
TFLinkLT06118800	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7527289	7527300	+
TFLinkLT06118801	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7667793	7667804	+
TFLinkLT06118802	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7853033	7853044	-
TFLinkLT06118803	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7956864	7956875	+
TFLinkLT06118804	Q8N2R0	OSR2	Homo sapiens	chromatin immunoprecipitation assay	28473536	jaspar	No	hg38	chr1	7981285	7981296	-
