TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT07114509	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	1632100	1632115	+
TFLinkLT07114510	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	1799937	1799952	+
TFLinkLT07114511	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	1917462	1917477	+
TFLinkLT07114512	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	2284433	2284448	+
TFLinkLT07114513	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	3127560	3127575	-
TFLinkLT07114514	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	4101391	4101406	+
TFLinkLT07114515	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	4485543	4485558	-
TFLinkLT07114516	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	4550086	4550101	-
TFLinkLT07114517	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	5067459	5067474	-
TFLinkLT07114518	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	5349914	5349929	+
TFLinkLT07114519	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	6448022	6448037	+
TFLinkLT07114520	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	6488842	6488857	+
TFLinkLT07114521	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	6936473	6936488	-
TFLinkLT07114522	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	7044599	7044614	+
TFLinkLT07114523	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	7279173	7279188	+
TFLinkLT07114524	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	7301589	7301604	+
TFLinkLT07114525	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	7363101	7363116	+
TFLinkLT07114526	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	7455451	7455466	-
TFLinkLT07114527	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	8023717	8023732	+
TFLinkLT07114528	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	8340684	8340699	-
TFLinkLT07114529	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	8439375	8439390	+
TFLinkLT07114530	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	8517696	8517711	+
TFLinkLT07114531	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	8689876	8689891	+
TFLinkLT07114532	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	8733676	8733691	+
TFLinkLT07114533	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	9961344	9961359	+
TFLinkLT07114534	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	10320078	10320093	+
TFLinkLT07114535	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	10791610	10791625	+
TFLinkLT07114536	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	11737524	11737539	+
TFLinkLT07114537	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	11805975	11805990	-
TFLinkLT07114538	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	11805982	11805997	-
TFLinkLT07114539	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	12511486	12511501	+
TFLinkLT07114540	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	13544266	13544281	+
TFLinkLT07114541	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	13737539	13737554	-
TFLinkLT07114542	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	14205623	14205638	+
TFLinkLT07114543	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	14412073	14412088	+
TFLinkLT07114544	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	14678680	14678695	-
TFLinkLT07114545	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	14740666	14740681	-
TFLinkLT07114546	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	14946768	14946783	+
TFLinkLT07114547	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	15206906	15206921	+
TFLinkLT07114548	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	15620236	15620251	+
TFLinkLT07114549	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	16226522	16226537	+
TFLinkLT07114550	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	16474376	16474391	+
TFLinkLT07114551	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	17245311	17245326	-
TFLinkLT07114552	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	17532301	17532316	+
TFLinkLT07114553	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	19457237	19457252	+
TFLinkLT07114554	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	20478431	20478446	+
TFLinkLT07114555	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	20589938	20589953	+
TFLinkLT07114556	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	21069113	21069128	+
TFLinkLT07114557	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	21126585	21126600	-
TFLinkLT07114558	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	21338870	21338885	+
TFLinkLT07114559	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	21913411	21913426	-
TFLinkLT07114560	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	22372262	22372277	-
TFLinkLT07114561	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	22508543	22508558	+
TFLinkLT07114562	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	22876697	22876712	+
TFLinkLT07114563	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	23800842	23800857	-
TFLinkLT07114564	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	24043544	24043559	-
TFLinkLT07114565	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	24168508	24168523	-
TFLinkLT07114566	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	24725000	24725015	+
TFLinkLT07114567	Q9NPC8	SIX2	Homo sapiens	chromatin immunoprecipitation assay	15327782	jaspar	No	hg38	chr1	24864683	24864698	-
