TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT04951890	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	81337	81350	+
TFLinkLT04951891	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	165494	165507	-
TFLinkLT04951892	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	183047	183060	-
TFLinkLT04951893	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	222891	222904	+
TFLinkLT04951894	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	222925	222938	+
TFLinkLT04951895	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	281056	281069	-
TFLinkLT04951896	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	281085	281098	+
TFLinkLT04951897	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	281093	281106	-
TFLinkLT04951898	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	281122	281135	+
TFLinkLT04951899	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	281123	281136	+
TFLinkLT04951900	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	281131	281144	-
TFLinkLT04951901	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	315263	315276	+
TFLinkLT04951902	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	342960	342973	-
TFLinkLT04951903	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	348387	348400	+
TFLinkLT04951904	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	405395	405408	-
TFLinkLT04951905	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	405817	405830	+
TFLinkLT04951906	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	443587	443600	+
TFLinkLT04951907	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	443595	443608	-
TFLinkLT04951908	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	490323	490336	-
TFLinkLT04951909	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	500384	500397	+
TFLinkLT04951910	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	500392	500405	-
TFLinkLT04951911	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	500808	500821	+
TFLinkLT04951912	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	504657	504670	-
TFLinkLT04951913	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	505316	505329	+
TFLinkLT04951914	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	509956	509969	-
TFLinkLT04951915	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	519982	519995	+
TFLinkLT04951916	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	534352	534365	+
TFLinkLT04951917	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	557757	557770	+
TFLinkLT04951918	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	557765	557778	-
TFLinkLT04951919	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	558181	558194	+
TFLinkLT04951920	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	558189	558202	-
TFLinkLT04951921	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	643243	643256	-
TFLinkLT04951922	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	643274	643287	+
TFLinkLT04951923	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	643276	643289	-
TFLinkLT04951924	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	643307	643320	+
TFLinkLT04951925	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	643309	643322	-
TFLinkLT04951926	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	665481	665494	-
TFLinkLT04951927	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	665514	665527	-
TFLinkLT04951928	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	665547	665560	-
TFLinkLT04951929	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	670048	670061	+
TFLinkLT04951930	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	670081	670094	+
TFLinkLT04951931	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	670113	670126	+
TFLinkLT04951932	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	670945	670958	+
TFLinkLT04951933	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	670977	670990	+
TFLinkLT04951934	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	671009	671022	+
TFLinkLT04951935	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	689925	689938	+
TFLinkLT04951936	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	689927	689940	-
TFLinkLT04951937	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	711460	711473	+
TFLinkLT04951938	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	711462	711475	-
TFLinkLT04951939	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	711496	711509	+
TFLinkLT04951940	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	711498	711511	-
TFLinkLT04951941	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	713829	713842	+
TFLinkLT04951942	Q95QD7	lin-54	Caenorhabditis elegans	chromatin immunoprecipitation assay	21589891	jaspar	No	hg38	chrI	713837	713850	-
