TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT08895733	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	911348	911358	+
TFLinkLT08895734	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	941557	941567	+
TFLinkLT08895735	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	1152606	1152616	-
TFLinkLT08895736	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	1511819	1511829	+
TFLinkLT08895737	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	1511867	1511877	+
TFLinkLT08895738	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	1954962	1954972	-
TFLinkLT08895739	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	1954965	1954975	+
TFLinkLT08895740	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	2212715	2212725	-
TFLinkLT08895741	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	2494381	2494391	+
TFLinkLT08895742	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	3294115	3294125	+
TFLinkLT08895743	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	3294148	3294158	+
TFLinkLT08895744	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	3404058	3404068	+
TFLinkLT08895745	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	3453339	3453349	+
TFLinkLT08895746	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	3453359	3453369	-
TFLinkLT08895747	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	3900642	3900652	-
TFLinkLT08895748	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	3900665	3900675	-
TFLinkLT08895749	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	6205069	6205079	+
TFLinkLT08895750	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	6260170	6260180	+
TFLinkLT08895751	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	6500605	6500615	+
TFLinkLT08895752	Q9Y330	ZBTB12	Homo sapiens	chromatin immunoprecipitation assay	19443739	jaspar	No	hg38	chr1	6500640	6500650	+
