TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT09281849	P13002	grh	Drosophila melanogaster	DNase I footprinting	2792757;20965965	REDfly	Yes	dm6	2L	19120361	19120373	NA
TFLinkLT09281850	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	19168633;20965965	REDfly	Yes	dm6	2L	19120363	19120369	NA
TFLinkLT09281851	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	16275038;20965965	REDfly	Yes	dm6	2L	19120361	19120370	NA
TFLinkLT09281852	P13002	grh	Drosophila melanogaster	DNase I footprinting	8543160;20965965	REDfly	Yes	dm6	2L	2456665	2456671	NA
TFLinkLT09281853	P13002	grh	Drosophila melanogaster	DNase I footprinting	2606344;20965965	REDfly	Yes	dm6	3R	6862530	6862545	NA
TFLinkLT09281854	P13002	grh	Drosophila melanogaster	DNase I footprinting	2606344;20965965	REDfly	Yes	dm6	3R	6862560	6862574	NA
TFLinkLT09281855	P13002	grh	Drosophila melanogaster	DNase I footprinting	2606344;20965965	REDfly	Yes	dm6	3R	6862607	6862641	NA
TFLinkLT09281856	P13002	grh	Drosophila melanogaster	DNase I footprinting	2606344;20965965	REDfly	Yes	dm6	3R	6862652	6862667	NA
TFLinkLT09281857	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361156	18361160	NA
TFLinkLT09281858	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361219	18361223	NA
TFLinkLT09281859	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361667	18361678	NA
TFLinkLT09281860	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361261	18361269	NA
TFLinkLT09281861	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361303	18361316	NA
TFLinkLT09281862	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361533	18361558	NA
TFLinkLT09281863	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361503	18361540	NA
TFLinkLT09281864	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361268	18361280	NA
TFLinkLT09281865	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	29023471;20965965	REDfly	Yes	dm6	3L	18361512	18361516	NA
TFLinkLT09281866	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	22216201;20965965	REDfly	Yes	dm6	3L	15039814	15039825	NA
TFLinkLT09281867	P13002	grh	Drosophila melanogaster	electrophoretic mobility shift assay	19168633;20965965	REDfly	Yes	dm6	3L	6723440	6723447	NA
TFLinkLT09281868	P13002	grh	Drosophila melanogaster	DNase I footprinting	8543159;20965965	REDfly	Yes	dm6	3R	30852120	30852142	NA
TFLinkLT09281869	P13002	grh	Drosophila melanogaster	DNase I footprinting	2606344;20965965	REDfly	Yes	dm6	3R	16734532	16734547	NA
TFLinkLT09281870	P13002	grh	Drosophila melanogaster	DNase I footprinting	8543160;20965965	REDfly	Yes	dm6	3R	6755530	6755549	NA
TFLinkLT09283502	P13002	grh	Drosophila melanogaster	inferred by curator	8543160	ORegAnno	Yes	dm6	chr2L	2456665	2456671	+
TFLinkLT09283585	P13002	grh	Drosophila melanogaster	inferred by curator	2792757	ORegAnno	Yes	dm6	chr2L	19120361	19120373	+
TFLinkLT09284073	P13002	grh	Drosophila melanogaster	inferred by curator	8543160	ORegAnno	Yes	dm6	chr3R	6755530	6755549	+
TFLinkLT09284114	P13002	grh	Drosophila melanogaster	inferred by curator	2606344	ORegAnno	Yes	dm6	chr3R	6862530	6862545	+
TFLinkLT09284115	P13002	grh	Drosophila melanogaster	inferred by curator	2606344	ORegAnno	Yes	dm6	chr3R	6862560	6862574	+
TFLinkLT09284116	P13002	grh	Drosophila melanogaster	inferred by curator	2606344	ORegAnno	Yes	dm6	chr3R	6862607	6862641	+
TFLinkLT09284117	P13002	grh	Drosophila melanogaster	inferred by curator	2606344	ORegAnno	Yes	dm6	chr3R	6862652	6862667	+
TFLinkLT09284302	P13002	grh	Drosophila melanogaster	inferred by curator	2606344	ORegAnno	Yes	dm6	chr3R	16734532	16734547	+
TFLinkLT09284460	P13002	grh	Drosophila melanogaster	inferred by curator	8543159	ORegAnno	Yes	dm6	chr3R	30852120	30852142	+
TFLinkLT03825219	P13002	grh	Drosophila melanogaster	chromatin immunoprecipitation assay	28760809	jaspar	No	hg38	chr2L	18056	18068	-
TFLinkLT03825220	P13002	grh	Drosophila melanogaster	chromatin immunoprecipitation assay	28760809	jaspar	No	hg38	chr2L	18057	18069	+
TFLinkLT03825221	P13002	grh	Drosophila melanogaster	chromatin immunoprecipitation assay	28760809	jaspar	No	hg38	chr2L	20861	20873	-
TFLinkLT03825222	P13002	grh	Drosophila melanogaster	chromatin immunoprecipitation assay	28760809	jaspar	No	hg38	chr2L	20862	20874	+
TFLinkLT03825223	P13002	grh	Drosophila melanogaster	chromatin immunoprecipitation assay	28760809	jaspar	No	hg38	chr2L	34256	34268	+
TFLinkLT03825224	P13002	grh	Drosophila melanogaster	chromatin immunoprecipitation assay	28760809	jaspar	No	hg38	chr2L	66768	66780	-
TFLinkLT03825225	P13002	grh	Drosophila melanogaster	chromatin immunoprecipitation assay	28760809	jaspar	No	hg38	chr2L	88719	88731	-
