TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT08539741	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr1	104615607	104615615	-
TFLinkLT08539742	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr19	49424724	49424732	-
TFLinkLT08539743	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr9	95640347	95640355	+
TFLinkLT08539744	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr12	110434258	110434266	-
TFLinkLT08539745	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr5	134074099	134074107	+
TFLinkLT08539746	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr22	24059607	24059615	-
TFLinkLT08539747	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr7	152456722	152456730	+
TFLinkLT08539748	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr1	35192619	35192627	-
TFLinkLT08539749	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr19	13261183	13261191	-
TFLinkLT08539750	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr10	103911947	103911955	+
TFLinkLT08539751	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr9	90524777	90524785	+
TFLinkLT08539752	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr11	118972654	118972662	-
TFLinkLT08539753	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr2	64751284	64751292	+
TFLinkLT08539754	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr7	63560546	63560554	+
TFLinkLT08539755	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr1	161195785	161195793	+
TFLinkLT08539756	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr1	161195845	161195853	+
TFLinkLT08539757	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr2	62733083	62733091	-
TFLinkLT08539758	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr20	5731013	5731021	+
TFLinkLT08539759	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr7	42951764	42951772	-
TFLinkLT08539760	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr19	12999226	12999234	-
TFLinkLT08539761	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chrX	47930791	47930799	+
TFLinkLT08539762	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr17	38244674	38244682	-
TFLinkLT08539763	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr2	27434888	27434896	-
TFLinkLT08539764	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr11	4115925	4115933	+
TFLinkLT08539765	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr12	109993662	109993670	+
TFLinkLT08539766	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr9	123342534	123342542	-
TFLinkLT08539767	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr9	124855704	124855712	-
TFLinkLT08539768	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr19	18682542	18682550	+
TFLinkLT08539769	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr17	42294248	42294256	-
TFLinkLT08539770	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr1	155188884	155188892	-
TFLinkLT08539771	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr1	155211122	155211130	-
TFLinkLT08539772	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr12	123942868	123942876	-
TFLinkLT08539773	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr19	12886489	12886497	-
TFLinkLT08539774	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr15	36871754	36871762	+
TFLinkLT08539775	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr19	797047	797055	+
TFLinkLT08539776	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr22	50312070	50312078	+
TFLinkLT08539777	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr1	3817126	3817134	-
TFLinkLT08539778	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr17	47865905	47865913	+
TFLinkLT08539779	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr20	10415794	10415802	-
TFLinkLT08539780	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr20	10415842	10415850	-
TFLinkLT08539781	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr16	30661890	30661898	+
TFLinkLT08539782	Q9NVV9	THAP1	Homo sapiens	chromatin immunoprecipitation assay	15863623	jaspar	No	hg19	chr16	30661931	30661939	+
