TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT01281461	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr11	100249392	100249402	+
TFLinkLT01281462	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr18	70689786	70689796	+
TFLinkLT01281463	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr18	70689814	70689824	+
TFLinkLT01281464	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr6	47545369	47545379	-
TFLinkLT01281465	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr7	134339685	134339695	-
TFLinkLT01281466	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr8	47702534	47702544	-
TFLinkLT01281467	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr1	61685649	61685659	+
TFLinkLT01281468	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr1	135805248	135805258	+
TFLinkLT01281469	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr1	138312166	138312176	-
TFLinkLT01281470	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr1	153348036	153348046	-
TFLinkLT01281471	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr1	153418461	153418471	-
TFLinkLT01281472	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr1	169590765	169590775	-
TFLinkLT01281473	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr1	174242470	174242480	-
TFLinkLT01281474	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr10	57960899	57960909	+
TFLinkLT01281475	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr10	75300133	75300143	+
TFLinkLT01281476	O35261	E2F3	Mus musculus	chromatin immunoprecipitation assay	1411535	jaspar	No	mm9	chr10	85485115	85485125	-
