TFLinkID	UniprotID.TF	Name.TF	Organism	Detection.method	PubmedID	Source.database	Small-scale.evidence	Assembly	Chromosome	Start	End	Strand
TFLinkLT03982248	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	202223	202234	+
TFLinkLT03982249	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	202223	202234	-
TFLinkLT03982250	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	296339	296350	+
TFLinkLT03982251	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	296339	296350	-
TFLinkLT03982252	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	315283	315294	+
TFLinkLT03982253	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	315283	315294	-
TFLinkLT03982254	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	370653	370664	+
TFLinkLT03982255	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	370653	370664	-
TFLinkLT03982256	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	389732	389743	+
TFLinkLT03982257	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	389732	389743	-
TFLinkLT03982258	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	449523	449534	+
TFLinkLT03982259	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	449523	449534	-
TFLinkLT03982260	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	492191	492202	+
TFLinkLT03982261	H2KZZ2	hlh-30	Caenorhabditis elegans	chromatin immunoprecipitation assay	19632181	jaspar	No	hg38	chrI	492191	492202	-
