UniprotID.Target	NCBI.GeneID.Target	Name.Target	Detection.method	PubmedID	Organism	Source.database	Small-scale.evidence
P35428	15205	Hes1	inferred by curator	29087512,19124651	Mus musculus	TRRUST	Yes
P35583	15376	Foxa2	inferred by curator	17202159	Mus musculus	TRED	Yes
Q8R2I0	110805	Foxe1	inferred by curator	15367491,29087512	Mus musculus	TRRUST	Yes
O88728	73835	Ifitm5	inferred by curator	23530031,29087512	Mus musculus	TRRUST	Yes
Q62226	20423	Shh	inferred by curator	29087512,21045211	Mus musculus	TRRUST	Yes
P21274	12156	Bmp2	inferred by curator	29087512,16880529	Mus musculus	TRRUST	Yes
Q02067	17172	Ascl1	inferred by curator	25448440,29087512,21559470	Mus musculus	TRRUST	Yes
O35622	14170	Fgf15	inferred by curator	17202159,29087512,18279667	Mus musculus	TRED,TRRUST	Yes
P24610	18505	Pax3	inferred by curator	29087512,15039437	Mus musculus	TRRUST	Yes
P48744	17986	Ndp	inferred by curator	23201751,29087512	Mus musculus	TRRUST	Yes
Q61115	19206	Ptch1	chromatin immunoprecipitation assay,inferred by curator	17202159,15087129,29087512,27924024	Mus musculus	GTRD,TRED,TRRUST	Yes
P24699	17877	Myf5	inferred by curator	17202159,29087512,21211521,15604102	Mus musculus	TRED,TRRUST	Yes
O35465	14232	Fkbp8	inferred by curator	18590716,29087512	Mus musculus	TRRUST	Yes
Q04886	20681	Sox8	inferred by curator	29087512,22281533	Mus musculus	TRRUST	Yes
P47806	14632	Gli1	inferred by curator	29087512,9636069,15604102,16571352	Mus musculus	TRRUST	Yes
P59110	223870	Senp1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No
Q9WV72	65257	Asb3	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No
Q9D8M4	66229	Rpl7l1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No
Q3TTY0	665270	Plb1	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No
Q8BGT5	108682	Gpt2	chromatin immunoprecipitation assay	27924024	Mus musculus	GTRD	No
